doc_id,id,subclass,label,split
HF_gossipcop-1641350619,gossipcop-1641350619,HF,fake,validation
HF_gossipcop-7857298641,gossipcop-7857298641,HF,fake,validation
HF_gossipcop-8499826036,gossipcop-8499826036,HF,fake,test
HF_gossipcop-4644501386,gossipcop-4644501386,HF,fake,train
HF_gossipcop-6982132348,gossipcop-6982132348,HF,fake,train
HF_gossipcop-9657718393,gossipcop-9657718393,HF,fake,train
HF_gossipcop-7680466627,gossipcop-7680466627,HF,fake,test
HF_gossipcop-3719239565,gossipcop-3719239565,HF,fake,train
HF_gossipcop-4321328199,gossipcop-4321328199,HF,fake,train
HF_gossipcop-4458011850,gossipcop-4458011850,HF,fake,validation
HF_gossipcop-7645570970,gossipcop-7645570970,HF,fake,test
HF_gossipcop-514010806,gossipcop-514010806,HF,fake,validation
HF_gossipcop-7314241723,gossipcop-7314241723,HF,fake,train
HF_gossipcop-3449233656,gossipcop-3449233656,HF,fake,train
HF_gossipcop-723944394,gossipcop-723944394,HF,fake,train
HF_gossipcop-5374900442,gossipcop-5374900442,HF,fake,train
HF_gossipcop-8244925051,gossipcop-8244925051,HF,fake,train
HF_gossipcop-7015125430,gossipcop-7015125430,HF,fake,train
HF_gossipcop-8840558724,gossipcop-8840558724,HF,fake,train
HF_gossipcop-5346527320,gossipcop-5346527320,HF,fake,train
HF_gossipcop-5772408630,gossipcop-5772408630,HF,fake,train
HF_gossipcop-152704263,gossipcop-152704263,HF,fake,test
HF_gossipcop-248661844,gossipcop-248661844,HF,fake,train
HF_gossipcop-4223634194,gossipcop-4223634194,HF,fake,test
HF_gossipcop-969746041,gossipcop-969746041,HF,fake,train
HF_gossipcop-6837118897,gossipcop-6837118897,HF,fake,validation
HF_gossipcop-1760479830,gossipcop-1760479830,HF,fake,train
HF_gossipcop-9324729132,gossipcop-9324729132,HF,fake,train
HF_gossipcop-8980489693,gossipcop-8980489693,HF,fake,train
HF_gossipcop-7525864502,gossipcop-7525864502,HF,fake,validation
HF_gossipcop-3213651270,gossipcop-3213651270,HF,fake,validation
HF_gossipcop-9622956428,gossipcop-9622956428,HF,fake,train
HF_gossipcop-3909836107,gossipcop-3909836107,HF,fake,validation
HF_gossipcop-9304916601,gossipcop-9304916601,HF,fake,train
HF_gossipcop-947881619,gossipcop-947881619,HF,fake,validation
HF_gossipcop-3173304545,gossipcop-3173304545,HF,fake,train
HF_gossipcop-3921010618,gossipcop-3921010618,HF,fake,train
HF_gossipcop-1266889667,gossipcop-1266889667,HF,fake,train
HF_gossipcop-8639851395,gossipcop-8639851395,HF,fake,validation
HF_gossipcop-873311391,gossipcop-873311391,HF,fake,train
HF_gossipcop-4107902809,gossipcop-4107902809,HF,fake,train
HF_gossipcop-2509430407,gossipcop-2509430407,HF,fake,train
HF_gossipcop-3405047139,gossipcop-3405047139,HF,fake,train
HF_gossipcop-2844019630,gossipcop-2844019630,HF,fake,test
HF_gossipcop-6957362789,gossipcop-6957362789,HF,fake,validation
HF_gossipcop-777836757,gossipcop-777836757,HF,fake,train
HF_gossipcop-1494351955,gossipcop-1494351955,HF,fake,train
HF_gossipcop-3938890500,gossipcop-3938890500,HF,fake,test
HF_gossipcop-3265425144,gossipcop-3265425144,HF,fake,test
HF_gossipcop-2399302743,gossipcop-2399302743,HF,fake,train
HF_gossipcop-886118982,gossipcop-886118982,HF,fake,validation
HF_gossipcop-5986384765,gossipcop-5986384765,HF,fake,train
HF_gossipcop-3306108022,gossipcop-3306108022,HF,fake,validation
HF_gossipcop-3410399177,gossipcop-3410399177,HF,fake,validation
HF_gossipcop-7221966005,gossipcop-7221966005,HF,fake,test
HF_gossipcop-5117218962,gossipcop-5117218962,HF,fake,train
HF_gossipcop-2205318349,gossipcop-2205318349,HF,fake,validation
HF_gossipcop-3520799043,gossipcop-3520799043,HF,fake,validation
HF_gossipcop-704613811,gossipcop-704613811,HF,fake,test
HF_gossipcop-4107248119,gossipcop-4107248119,HF,fake,train
HF_gossipcop-9897418113,gossipcop-9897418113,HF,fake,train
HF_gossipcop-9180775364,gossipcop-9180775364,HF,fake,train
HF_gossipcop-5867003287,gossipcop-5867003287,HF,fake,test
HF_gossipcop-3824818320,gossipcop-3824818320,HF,fake,validation
HF_gossipcop-4186973084,gossipcop-4186973084,HF,fake,test
HF_gossipcop-3012797232,gossipcop-3012797232,HF,fake,test
HF_gossipcop-8759074840,gossipcop-8759074840,HF,fake,train
HF_gossipcop-742904634,gossipcop-742904634,HF,fake,validation
HF_gossipcop-3465787164,gossipcop-3465787164,HF,fake,train
HF_gossipcop-1189649502,gossipcop-1189649502,HF,fake,train
HF_gossipcop-5339295288,gossipcop-5339295288,HF,fake,train
HF_gossipcop-1693552039,gossipcop-1693552039,HF,fake,train
HF_gossipcop-311472439,gossipcop-311472439,HF,fake,train
HF_gossipcop-2241809477,gossipcop-2241809477,HF,fake,train
HF_gossipcop-5723842911,gossipcop-5723842911,HF,fake,train
HF_gossipcop-5152718676,gossipcop-5152718676,HF,fake,train
HF_gossipcop-2211260486,gossipcop-2211260486,HF,fake,test
HF_gossipcop-8353894138,gossipcop-8353894138,HF,fake,train
HF_gossipcop-9406231872,gossipcop-9406231872,HF,fake,train
HF_gossipcop-9527596713,gossipcop-9527596713,HF,fake,train
HF_gossipcop-8230458539,gossipcop-8230458539,HF,fake,train
HF_gossipcop-6007489778,gossipcop-6007489778,HF,fake,train
HF_gossipcop-1181298966,gossipcop-1181298966,HF,fake,test
HF_gossipcop-5654555353,gossipcop-5654555353,HF,fake,test
HF_gossipcop-5618809668,gossipcop-5618809668,HF,fake,validation
HF_gossipcop-3799330435,gossipcop-3799330435,HF,fake,test
HF_gossipcop-9588339534,gossipcop-9588339534,HF,fake,train
HF_gossipcop-9070961130,gossipcop-9070961130,HF,fake,train
HF_gossipcop-2019733185,gossipcop-2019733185,HF,fake,train
HF_gossipcop-6414647069,gossipcop-6414647069,HF,fake,train
HF_gossipcop-6428453817,gossipcop-6428453817,HF,fake,validation
HF_gossipcop-3271653405,gossipcop-3271653405,HF,fake,test
HF_gossipcop-4093077772,gossipcop-4093077772,HF,fake,train
HF_gossipcop-5844292844,gossipcop-5844292844,HF,fake,test
HF_gossipcop-9164697123,gossipcop-9164697123,HF,fake,train
HF_gossipcop-1566205040,gossipcop-1566205040,HF,fake,train
HF_gossipcop-6021814191,gossipcop-6021814191,HF,fake,test
HF_gossipcop-1694402592,gossipcop-1694402592,HF,fake,train
HF_gossipcop-8142169539,gossipcop-8142169539,HF,fake,train
HF_gossipcop-4306912907,gossipcop-4306912907,HF,fake,train
HF_gossipcop-3294774733,gossipcop-3294774733,HF,fake,train
HF_gossipcop-4618345996,gossipcop-4618345996,HF,fake,train
HF_gossipcop-8139891112,gossipcop-8139891112,HF,fake,train
HF_gossipcop-6250524442,gossipcop-6250524442,HF,fake,train
HF_gossipcop-738723713,gossipcop-738723713,HF,fake,train
HF_gossipcop-1823945424,gossipcop-1823945424,HF,fake,test
HF_gossipcop-5050867834,gossipcop-5050867834,HF,fake,train
HF_gossipcop-6524879158,gossipcop-6524879158,HF,fake,test
HF_gossipcop-3067302011,gossipcop-3067302011,HF,fake,train
HF_gossipcop-7073979401,gossipcop-7073979401,HF,fake,validation
HF_gossipcop-4308581568,gossipcop-4308581568,HF,fake,train
HF_gossipcop-6469861699,gossipcop-6469861699,HF,fake,validation
HF_gossipcop-2409992269,gossipcop-2409992269,HF,fake,validation
HF_gossipcop-5347539203,gossipcop-5347539203,HF,fake,train
HF_gossipcop-6798466350,gossipcop-6798466350,HF,fake,train
HF_gossipcop-9424432182,gossipcop-9424432182,HF,fake,validation
HF_gossipcop-4262449224,gossipcop-4262449224,HF,fake,train
HF_gossipcop-2469190103,gossipcop-2469190103,HF,fake,test
HF_gossipcop-40109120,gossipcop-40109120,HF,fake,train
HF_gossipcop-5602241919,gossipcop-5602241919,HF,fake,train
HF_gossipcop-7553561005,gossipcop-7553561005,HF,fake,validation
HF_gossipcop-4355609760,gossipcop-4355609760,HF,fake,test
HF_gossipcop-6487101019,gossipcop-6487101019,HF,fake,train
HF_gossipcop-4707272934,gossipcop-4707272934,HF,fake,train
HF_gossipcop-5349004367,gossipcop-5349004367,HF,fake,validation
HF_gossipcop-7489850608,gossipcop-7489850608,HF,fake,train
HF_gossipcop-643992606,gossipcop-643992606,HF,fake,train
HF_gossipcop-9115903463,gossipcop-9115903463,HF,fake,test
HF_gossipcop-9368089122,gossipcop-9368089122,HF,fake,train
HF_gossipcop-1609349373,gossipcop-1609349373,HF,fake,train
HF_gossipcop-5250569328,gossipcop-5250569328,HF,fake,train
HF_gossipcop-7550379065,gossipcop-7550379065,HF,fake,train
HF_gossipcop-2734628654,gossipcop-2734628654,HF,fake,validation
HF_gossipcop-1252725097,gossipcop-1252725097,HF,fake,train
HF_gossipcop-1928968897,gossipcop-1928968897,HF,fake,train
HF_gossipcop-8149933477,gossipcop-8149933477,HF,fake,train
HF_gossipcop-516675994,gossipcop-516675994,HF,fake,validation
HF_gossipcop-2294122233,gossipcop-2294122233,HF,fake,train
HF_gossipcop-8621073505,gossipcop-8621073505,HF,fake,train
HF_gossipcop-6982710185,gossipcop-6982710185,HF,fake,train
HF_gossipcop-7309969139,gossipcop-7309969139,HF,fake,validation
HF_gossipcop-5656473493,gossipcop-5656473493,HF,fake,train
HF_gossipcop-3576564168,gossipcop-3576564168,HF,fake,train
HF_gossipcop-3309723742,gossipcop-3309723742,HF,fake,validation
HF_gossipcop-8367687233,gossipcop-8367687233,HF,fake,train
HF_gossipcop-6451310728,gossipcop-6451310728,HF,fake,test
HF_gossipcop-7762159427,gossipcop-7762159427,HF,fake,validation
HF_gossipcop-9564340701,gossipcop-9564340701,HF,fake,train
HF_gossipcop-1818759378,gossipcop-1818759378,HF,fake,train
HF_gossipcop-5976442423,gossipcop-5976442423,HF,fake,train
HF_gossipcop-8201978839,gossipcop-8201978839,HF,fake,train
HF_gossipcop-497081980,gossipcop-497081980,HF,fake,validation
HF_gossipcop-2516063271,gossipcop-2516063271,HF,fake,train
HF_gossipcop-141965938,gossipcop-141965938,HF,fake,test
HF_gossipcop-2326456744,gossipcop-2326456744,HF,fake,train
HF_gossipcop-3503815402,gossipcop-3503815402,HF,fake,train
HF_gossipcop-5352369226,gossipcop-5352369226,HF,fake,test
HF_gossipcop-5663280204,gossipcop-5663280204,HF,fake,validation
HF_gossipcop-6987256464,gossipcop-6987256464,HF,fake,test
HF_gossipcop-7674810422,gossipcop-7674810422,HF,fake,train
HF_gossipcop-9402304288,gossipcop-9402304288,HF,fake,test
HF_gossipcop-6157193528,gossipcop-6157193528,HF,fake,test
HF_gossipcop-9294163823,gossipcop-9294163823,HF,fake,train
HF_gossipcop-4194286480,gossipcop-4194286480,HF,fake,validation
HF_gossipcop-2840118415,gossipcop-2840118415,HF,fake,train
HF_gossipcop-1236264724,gossipcop-1236264724,HF,fake,train
HF_gossipcop-3946652977,gossipcop-3946652977,HF,fake,train
HF_gossipcop-2502492072,gossipcop-2502492072,HF,fake,train
HF_gossipcop-9479384971,gossipcop-9479384971,HF,fake,train
HF_gossipcop-212976411,gossipcop-212976411,HF,fake,train
HF_gossipcop-4145067305,gossipcop-4145067305,HF,fake,validation
HF_gossipcop-61497901,gossipcop-61497901,HF,fake,validation
HF_gossipcop-3001787622,gossipcop-3001787622,HF,fake,train
HF_gossipcop-6540109120,gossipcop-6540109120,HF,fake,train
HF_gossipcop-5144862894,gossipcop-5144862894,HF,fake,train
HF_gossipcop-7796728861,gossipcop-7796728861,HF,fake,test
HF_gossipcop-6528028630,gossipcop-6528028630,HF,fake,train
HF_gossipcop-3286731636,gossipcop-3286731636,HF,fake,train
HF_gossipcop-3136276770,gossipcop-3136276770,HF,fake,train
HF_gossipcop-5583558888,gossipcop-5583558888,HF,fake,train
HF_gossipcop-4016450162,gossipcop-4016450162,HF,fake,test
HF_gossipcop-7868082407,gossipcop-7868082407,HF,fake,train
HF_gossipcop-6619290126,gossipcop-6619290126,HF,fake,validation
HF_gossipcop-8436977031,gossipcop-8436977031,HF,fake,test
HF_gossipcop-7558314772,gossipcop-7558314772,HF,fake,train
HF_gossipcop-1749251349,gossipcop-1749251349,HF,fake,train
HF_gossipcop-654770829,gossipcop-654770829,HF,fake,validation
HF_gossipcop-2787961579,gossipcop-2787961579,HF,fake,test
HF_gossipcop-8688894238,gossipcop-8688894238,HF,fake,train
HF_gossipcop-7337238600,gossipcop-7337238600,HF,fake,train
HF_gossipcop-1026793571,gossipcop-1026793571,HF,fake,train
HF_gossipcop-4661831377,gossipcop-4661831377,HF,fake,train
HF_gossipcop-952055476,gossipcop-952055476,HF,fake,train
HF_gossipcop-5154199280,gossipcop-5154199280,HF,fake,train
HF_gossipcop-9974066324,gossipcop-9974066324,HF,fake,test
HF_gossipcop-4996005636,gossipcop-4996005636,HF,fake,test
HF_gossipcop-4034085270,gossipcop-4034085270,HF,fake,validation
HF_gossipcop-4406274153,gossipcop-4406274153,HF,fake,train
HF_gossipcop-3207033706,gossipcop-3207033706,HF,fake,test
HF_gossipcop-22610604,gossipcop-22610604,HF,fake,test
HF_gossipcop-4517095073,gossipcop-4517095073,HF,fake,train
HF_gossipcop-3264510599,gossipcop-3264510599,HF,fake,train
HF_gossipcop-8029018483,gossipcop-8029018483,HF,fake,validation
HF_gossipcop-7101969602,gossipcop-7101969602,HF,fake,train
HF_gossipcop-2727285145,gossipcop-2727285145,HF,fake,validation
HF_gossipcop-9544688732,gossipcop-9544688732,HF,fake,test
HF_gossipcop-8983281647,gossipcop-8983281647,HF,fake,train
HF_gossipcop-216932165,gossipcop-216932165,HF,fake,train
HF_gossipcop-2731212717,gossipcop-2731212717,HF,fake,train
HF_gossipcop-5786743687,gossipcop-5786743687,HF,fake,train
HF_gossipcop-3795942487,gossipcop-3795942487,HF,fake,train
HF_gossipcop-5820691211,gossipcop-5820691211,HF,fake,test
HF_gossipcop-4694169066,gossipcop-4694169066,HF,fake,train
HF_gossipcop-32866435,gossipcop-32866435,HF,fake,test
HF_gossipcop-8455047747,gossipcop-8455047747,HF,fake,validation
HF_gossipcop-9895751220,gossipcop-9895751220,HF,fake,train
HF_gossipcop-6873856770,gossipcop-6873856770,HF,fake,validation
HF_gossipcop-4727176849,gossipcop-4727176849,HF,fake,test
HF_gossipcop-2047440708,gossipcop-2047440708,HF,fake,train
HF_gossipcop-4676785015,gossipcop-4676785015,HF,fake,train
HF_gossipcop-9907755425,gossipcop-9907755425,HF,fake,validation
HF_gossipcop-7499820814,gossipcop-7499820814,HF,fake,train
HF_gossipcop-2568949699,gossipcop-2568949699,HF,fake,train
HF_gossipcop-3503563094,gossipcop-3503563094,HF,fake,validation
HF_gossipcop-3976046218,gossipcop-3976046218,HF,fake,train
HF_gossipcop-7351488328,gossipcop-7351488328,HF,fake,train
HF_gossipcop-28284230,gossipcop-28284230,HF,fake,test
HF_gossipcop-3710842136,gossipcop-3710842136,HF,fake,test
HF_gossipcop-2311443163,gossipcop-2311443163,HF,fake,validation
HF_gossipcop-3564164651,gossipcop-3564164651,HF,fake,train
HF_gossipcop-7400204028,gossipcop-7400204028,HF,fake,train
HF_gossipcop-333698649,gossipcop-333698649,HF,fake,test
HF_gossipcop-5926371631,gossipcop-5926371631,HF,fake,test
HF_gossipcop-8004500037,gossipcop-8004500037,HF,fake,train
HF_gossipcop-6467610155,gossipcop-6467610155,HF,fake,train
HF_gossipcop-8679930999,gossipcop-8679930999,HF,fake,test
HF_gossipcop-6105083560,gossipcop-6105083560,HF,fake,test
HF_gossipcop-8534066846,gossipcop-8534066846,HF,fake,train
HF_gossipcop-9175416718,gossipcop-9175416718,HF,fake,test
HF_gossipcop-9657784587,gossipcop-9657784587,HF,fake,train
HF_gossipcop-8867519772,gossipcop-8867519772,HF,fake,train
HF_gossipcop-6096757093,gossipcop-6096757093,HF,fake,train
HF_gossipcop-344987006,gossipcop-344987006,HF,fake,validation
HF_gossipcop-9447768564,gossipcop-9447768564,HF,fake,validation
HF_gossipcop-3420402856,gossipcop-3420402856,HF,fake,train
HF_gossipcop-8865847454,gossipcop-8865847454,HF,fake,validation
HF_gossipcop-2375563556,gossipcop-2375563556,HF,fake,validation
HF_gossipcop-8423057498,gossipcop-8423057498,HF,fake,train
HF_gossipcop-8380675168,gossipcop-8380675168,HF,fake,train
HF_gossipcop-3111839896,gossipcop-3111839896,HF,fake,train
HF_gossipcop-4313375432,gossipcop-4313375432,HF,fake,train
HF_gossipcop-1064799299,gossipcop-1064799299,HF,fake,train
HF_gossipcop-5789234276,gossipcop-5789234276,HF,fake,validation
HF_gossipcop-8953282482,gossipcop-8953282482,HF,fake,validation
HF_gossipcop-3594957031,gossipcop-3594957031,HF,fake,train
HF_gossipcop-2088192726,gossipcop-2088192726,HF,fake,validation
HF_gossipcop-1410317058,gossipcop-1410317058,HF,fake,test
HF_gossipcop-4683979133,gossipcop-4683979133,HF,fake,train
HF_gossipcop-8287261872,gossipcop-8287261872,HF,fake,train
HF_gossipcop-3707665860,gossipcop-3707665860,HF,fake,train
HF_gossipcop-9347617334,gossipcop-9347617334,HF,fake,train
HF_gossipcop-7712975012,gossipcop-7712975012,HF,fake,train
HF_gossipcop-8308036378,gossipcop-8308036378,HF,fake,test
HF_gossipcop-405246282,gossipcop-405246282,HF,fake,test
HF_gossipcop-8712714934,gossipcop-8712714934,HF,fake,train
HF_gossipcop-7553018018,gossipcop-7553018018,HF,fake,train
HF_gossipcop-8278619497,gossipcop-8278619497,HF,fake,train
HF_gossipcop-8021032353,gossipcop-8021032353,HF,fake,validation
HF_gossipcop-9658632569,gossipcop-9658632569,HF,fake,validation
HF_gossipcop-8801917000,gossipcop-8801917000,HF,fake,test
HF_gossipcop-7190490486,gossipcop-7190490486,HF,fake,train
HF_gossipcop-2762780060,gossipcop-2762780060,HF,fake,train
HF_gossipcop-8258455486,gossipcop-8258455486,HF,fake,validation
HF_gossipcop-1323947612,gossipcop-1323947612,HF,fake,validation
HF_gossipcop-9074676563,gossipcop-9074676563,HF,fake,train
HF_gossipcop-9970966071,gossipcop-9970966071,HF,fake,train
HF_gossipcop-3089710936,gossipcop-3089710936,HF,fake,train
HF_gossipcop-1036415470,gossipcop-1036415470,HF,fake,test
HF_gossipcop-2247616847,gossipcop-2247616847,HF,fake,train
HF_gossipcop-5511468130,gossipcop-5511468130,HF,fake,train
HF_gossipcop-655515205,gossipcop-655515205,HF,fake,test
HF_gossipcop-5676936066,gossipcop-5676936066,HF,fake,train
HF_gossipcop-526161916,gossipcop-526161916,HF,fake,train
HF_gossipcop-334083042,gossipcop-334083042,HF,fake,train
HF_gossipcop-4598515061,gossipcop-4598515061,HF,fake,train
HF_gossipcop-3156785282,gossipcop-3156785282,HF,fake,train
HF_gossipcop-6939779423,gossipcop-6939779423,HF,fake,train
HF_gossipcop-6911616628,gossipcop-6911616628,HF,fake,validation
HF_gossipcop-5189015490,gossipcop-5189015490,HF,fake,train
HF_gossipcop-5630814357,gossipcop-5630814357,HF,fake,train
HF_gossipcop-1369753636,gossipcop-1369753636,HF,fake,train
HF_gossipcop-5035404255,gossipcop-5035404255,HF,fake,train
HF_gossipcop-1716370499,gossipcop-1716370499,HF,fake,train
HF_gossipcop-3555429722,gossipcop-3555429722,HF,fake,test
HF_gossipcop-82682055,gossipcop-82682055,HF,fake,validation
HF_gossipcop-2793849567,gossipcop-2793849567,HF,fake,train
HF_gossipcop-1426832166,gossipcop-1426832166,HF,fake,validation
HF_gossipcop-3663541013,gossipcop-3663541013,HF,fake,train
HF_gossipcop-1398282945,gossipcop-1398282945,HF,fake,train
HF_gossipcop-440281918,gossipcop-440281918,HF,fake,validation
HF_gossipcop-1714394663,gossipcop-1714394663,HF,fake,train
HF_gossipcop-9790680581,gossipcop-9790680581,HF,fake,train
HF_gossipcop-9433485305,gossipcop-9433485305,HF,fake,validation
HF_gossipcop-9017740875,gossipcop-9017740875,HF,fake,train
HF_gossipcop-7469467549,gossipcop-7469467549,HF,fake,test
HF_gossipcop-2022735106,gossipcop-2022735106,HF,fake,test
HF_gossipcop-4586036956,gossipcop-4586036956,HF,fake,validation
HF_gossipcop-1131624656,gossipcop-1131624656,HF,fake,train
HF_gossipcop-4506936275,gossipcop-4506936275,HF,fake,validation
HF_gossipcop-4025456648,gossipcop-4025456648,HF,fake,train
HF_gossipcop-6108605530,gossipcop-6108605530,HF,fake,test
HF_gossipcop-2249523915,gossipcop-2249523915,HF,fake,validation
HF_gossipcop-4845459298,gossipcop-4845459298,HF,fake,train
HF_gossipcop-5100474086,gossipcop-5100474086,HF,fake,test
HF_gossipcop-9625760504,gossipcop-9625760504,HF,fake,train
HF_gossipcop-1955766846,gossipcop-1955766846,HF,fake,validation
HF_gossipcop-6768065785,gossipcop-6768065785,HF,fake,train
HF_gossipcop-3531503671,gossipcop-3531503671,HF,fake,test
HF_gossipcop-1361315567,gossipcop-1361315567,HF,fake,train
HF_gossipcop-5490417950,gossipcop-5490417950,HF,fake,train
HF_gossipcop-5875815368,gossipcop-5875815368,HF,fake,validation
HF_gossipcop-4518454025,gossipcop-4518454025,HF,fake,train
HF_gossipcop-5896792059,gossipcop-5896792059,HF,fake,train
HF_gossipcop-6975529775,gossipcop-6975529775,HF,fake,train
HF_gossipcop-7232659351,gossipcop-7232659351,HF,fake,train
HF_gossipcop-4189148342,gossipcop-4189148342,HF,fake,train
HF_gossipcop-2841919245,gossipcop-2841919245,HF,fake,validation
HF_gossipcop-3335184635,gossipcop-3335184635,HF,fake,test
HF_gossipcop-585679277,gossipcop-585679277,HF,fake,train
HF_gossipcop-2303606266,gossipcop-2303606266,HF,fake,train
HF_gossipcop-5238881623,gossipcop-5238881623,HF,fake,test
HF_gossipcop-9755892564,gossipcop-9755892564,HF,fake,train
